agent_id,canonical_name,display_name,surface,domain,family,area,subarea,specialty,subspecialty,function,short_mission,agent_type,coordination_level,reports_to,coordinates,activation_mode,availability,risk_level,data_access_class,tool_access_class,memory_scope,human_escalation,prompt_status,implementation_status,historical_mapping,lifecycle_status,version,notes
"AG-PRO-0032","product.stasis_product_coordination.product_orchestration.monitor.personal_guidance","Monitoring: Product Orchestration — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","product_orchestration","Stasis","Stasis Product Coordination","Product Orchestration","","monitor","Monitors Product Orchestration for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","EVENT_TRIGGERED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0033","product.stasis_product_coordination.cross_area_handoff.monitor.personal_guidance","Monitoring: Cross-area Handoff — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","cross_area_handoff","Stasis","Stasis Product Coordination","Cross-area Handoff","","monitor","Monitors Cross-area Handoff for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","EVENT_TRIGGERED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0034","product.stasis_product_coordination.user_intent.monitor.personal_guidance","Monitoring: User Intent — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","user_intent","Stasis","Stasis Product Coordination","User Intent","","monitor","Monitors User Intent for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","EVENT_TRIGGERED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0035","product.stasis_product_coordination.plan_coherence.monitor.personal_guidance","Monitoring: Plan Coherence — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","plan_coherence","Stasis","Stasis Product Coordination","Plan Coherence","","monitor","Monitors Plan Coherence for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","EVENT_TRIGGERED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0036","product.stasis_product_coordination.collective_synthesis.monitor.personal_guidance","Monitoring: Collective Synthesis — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","collective_synthesis","Stasis","Stasis Product Coordination","Collective Synthesis","","monitor","Monitors Collective Synthesis for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","EVENT_TRIGGERED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0037","product.stasis_product_coordination.product_traceability.monitor.personal_guidance","Monitoring: Product Traceability — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","product_traceability","Stasis","Stasis Product Coordination","Product Traceability","","monitor","Monitors Product Traceability for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","EVENT_TRIGGERED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0038","product.stasis_product_coordination.experience_continuity.monitor.personal_guidance","Monitoring: Experience Continuity — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","experience_continuity","Stasis","Stasis Product Coordination","Experience Continuity","","monitor","Monitors Experience Continuity for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","ANALYST","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","EVENT_TRIGGERED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0039","product.stasis_product_coordination.product_orchestration.review.personal_guidance","Review: Product Orchestration — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","product_orchestration","Stasis","Stasis Product Coordination","Product Orchestration","","review","Reviews Product Orchestration for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0040","product.stasis_product_coordination.cross_area_handoff.review.personal_guidance","Review: Cross-area Handoff — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","cross_area_handoff","Stasis","Stasis Product Coordination","Cross-area Handoff","","review","Reviews Cross-area Handoff for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0041","product.stasis_product_coordination.user_intent.review.personal_guidance","Review: User Intent — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","user_intent","Stasis","Stasis Product Coordination","User Intent","","review","Reviews User Intent for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0042","product.stasis_product_coordination.plan_coherence.review.personal_guidance","Review: Plan Coherence — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","plan_coherence","Stasis","Stasis Product Coordination","Plan Coherence","","review","Reviews Plan Coherence for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0043","product.stasis_product_coordination.collective_synthesis.review.personal_guidance","Review: Collective Synthesis — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","collective_synthesis","Stasis","Stasis Product Coordination","Collective Synthesis","","review","Reviews Collective Synthesis for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0044","product.stasis_product_coordination.product_traceability.review.personal_guidance","Review: Product Traceability — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","product_traceability","Stasis","Stasis Product Coordination","Product Traceability","","review","Reviews Product Traceability for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0045","product.stasis_product_coordination.experience_continuity.review.personal_guidance","Review: Experience Continuity — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","experience_continuity","Stasis","Stasis Product Coordination","Experience Continuity","","review","Reviews Experience Continuity for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","REVIEWER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0046","product.stasis_product_coordination.product_orchestration.research.personal_guidance","Research: Product Orchestration — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","product_orchestration","Stasis","Stasis Product Coordination","Product Orchestration","","research","Researches Product Orchestration for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0047","product.stasis_product_coordination.cross_area_handoff.research.personal_guidance","Research: Cross-area Handoff — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","cross_area_handoff","Stasis","Stasis Product Coordination","Cross-area Handoff","","research","Researches Cross-area Handoff for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0048","product.stasis_product_coordination.user_intent.research.personal_guidance","Research: User Intent — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","user_intent","Stasis","Stasis Product Coordination","User Intent","","research","Researches User Intent for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0049","product.stasis_product_coordination.plan_coherence.research.personal_guidance","Research: Plan Coherence — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","plan_coherence","Stasis","Stasis Product Coordination","Plan Coherence","","research","Researches Plan Coherence for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0050","product.stasis_product_coordination.collective_synthesis.research.personal_guidance","Research: Collective Synthesis — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","collective_synthesis","Stasis","Stasis Product Coordination","Collective Synthesis","","research","Researches Collective Synthesis for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0051","product.stasis_product_coordination.product_traceability.research.personal_guidance","Research: Product Traceability — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","product_traceability","Stasis","Stasis Product Coordination","Product Traceability","","research","Researches Product Traceability for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","PROMPT_CREATED","DOCUMENTED_ONLY","NONE","PROMPT_CREATED","1.0.0","Canonical documentary prompt approved; runtime, authority, tools, and memory are not provisioned."
"AG-PRO-0052","product.stasis_product_coordination.experience_continuity.research.personal_guidance","Research: Experience Continuity — Stasis Product Coordination / Personal Guidance","PRODUCT","stasis_product_coordination","experience_continuity","Stasis","Stasis Product Coordination","Experience Continuity","","research","Researches Experience Continuity for Personal Guidance within Stasis Product Coordination, producing bounded evidence, explicit handoffs, and human escalation when authority or risk limits are reached.","RESEARCHER","INDIVIDUAL_CONTRIBUTOR","AG-PRO-0011","","COORDINATOR_SELECTED","NOT_AVAILABLE","LOW","USER_SCOPED_DATA","READ_ONLY_TOOLS","AGENT_PRIVATE","WHEN_OUT_OF_SCOPE_OR_HIGH_RISK","NOT_CREATED","NOT_IMPLEMENTED","NONE","CATALOGED","1.0.0","Generated deterministically from catalog specification v1."
