"family_prompt_id","canonical_family_name","surface","domain","member_count","risk_range","base_authority","base_data_ceiling","base_tool_ceiling","base_memory_ceiling","member_data_classes","member_tool_classes","member_memory_scopes","required_modules","exceptions","owner","status"
"FAM-DEVELOPMENT-PROMPTS-MEMORY-RAG-EVALUATION-PROMPTOPS-v1","promptops","DEVELOPMENT","prompts_memory_rag_evaluation","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-PROMPTS-MEMORY-RAG-EVALUATION-PROMPTOPS-v1","NONE","AG-DEV-0811","APPROVED"
"FAM-DEVELOPMENT-PROMPTS-MEMORY-RAG-EVALUATION-RAG-v1","rag","DEVELOPMENT","prompts_memory_rag_evaluation","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-PROMPTS-MEMORY-RAG-EVALUATION-RAG-v1","NONE","AG-DEV-0811","APPROVED"
"FAM-DEVELOPMENT-PROMPTS-MEMORY-RAG-EVALUATION-RESEARCH-ORCHESTRATION-v1","research_orchestration","DEVELOPMENT","prompts_memory_rag_evaluation","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-PROMPTS-MEMORY-RAG-EVALUATION-RESEARCH-ORCHESTRATION-v1","NONE","AG-DEV-0811","APPROVED"
"FAM-DEVELOPMENT-SECURITY-PRIVACY-APPLICATION-SECURITY-v1","application_security","DEVELOPMENT","security_privacy","10","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SECURITY_RESTRICTED_DATA","SECURITY_RESTRICTED_TOOLS","EPHEMERAL_TASK;SURFACE_MEMORY","MOD-DEVELOPMENT-SECURITY-PRIVACY-APPLICATION-SECURITY-v1","NONE","AG-DEV-0001","APPROVED"
"FAM-DEVELOPMENT-SECURITY-PRIVACY-AUTHORIZATION-v1","authorization","DEVELOPMENT","security_privacy","10","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SECURITY_RESTRICTED_DATA","SECURITY_RESTRICTED_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-SECURITY-PRIVACY-AUTHORIZATION-v1","NONE","AG-DEV-0601","APPROVED"
"FAM-DEVELOPMENT-SECURITY-PRIVACY-CRYPTOGRAPHY-v1","cryptography","DEVELOPMENT","security_privacy","10","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SECURITY_RESTRICTED_DATA","SECURITY_RESTRICTED_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-SECURITY-PRIVACY-CRYPTOGRAPHY-v1","NONE","AG-DEV-0601","APPROVED"
"FAM-DEVELOPMENT-SECURITY-PRIVACY-DEPENDENCY-SECURITY-v1","dependency_security","DEVELOPMENT","security_privacy","10","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SECURITY_RESTRICTED_DATA","SECURITY_RESTRICTED_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-SECURITY-PRIVACY-DEPENDENCY-SECURITY-v1","NONE","AG-DEV-0601","APPROVED"
"FAM-DEVELOPMENT-SECURITY-PRIVACY-FORENSICS-v1","forensics","DEVELOPMENT","security_privacy","10","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SECURITY_RESTRICTED_DATA","SECURITY_RESTRICTED_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-SECURITY-PRIVACY-FORENSICS-v1","NONE","AG-DEV-0601","APPROVED"
"FAM-DEVELOPMENT-SECURITY-PRIVACY-PRIVACY-ENGINEERING-v1","privacy_engineering","DEVELOPMENT","security_privacy","10","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SECURITY_RESTRICTED_DATA","SECURITY_RESTRICTED_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-SECURITY-PRIVACY-PRIVACY-ENGINEERING-v1","NONE","AG-DEV-0601","APPROVED"
"FAM-DEVELOPMENT-SECURITY-PRIVACY-SECRETS-MANAGEMENT-v1","secrets_management","DEVELOPMENT","security_privacy","10","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SECURITY_RESTRICTED_DATA","SECURITY_RESTRICTED_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-SECURITY-PRIVACY-SECRETS-MANAGEMENT-v1","NONE","AG-DEV-0601","APPROVED"
"FAM-DEVELOPMENT-SECURITY-PRIVACY-SECURITY-INCIDENT-RESPONSE-v1","security_incident_response","DEVELOPMENT","security_privacy","10","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SECURITY_RESTRICTED_DATA","SECURITY_RESTRICTED_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-SECURITY-PRIVACY-SECURITY-INCIDENT-RESPONSE-v1","NONE","AG-DEV-0601","APPROVED"
"FAM-DEVELOPMENT-SECURITY-PRIVACY-SUPPLY-CHAIN-SECURITY-v1","supply_chain_security","DEVELOPMENT","security_privacy","10","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SECURITY_RESTRICTED_DATA","SECURITY_RESTRICTED_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-SECURITY-PRIVACY-SUPPLY-CHAIN-SECURITY-v1","NONE","AG-DEV-0601","APPROVED"
"FAM-DEVELOPMENT-SECURITY-PRIVACY-THREAT-MODELING-v1","threat_modeling","DEVELOPMENT","security_privacy","10","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SECURITY_RESTRICTED_DATA","SECURITY_RESTRICTED_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-SECURITY-PRIVACY-THREAT-MODELING-v1","NONE","AG-DEV-0601","APPROVED"
"FAM-DEVELOPMENT-TESTING-QA-ACCESSIBILITY-TESTING-v1","accessibility_testing","DEVELOPMENT","testing_qa","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-TESTING-QA-ACCESSIBILITY-TESTING-v1","NONE","AG-DEV-0901","APPROVED"
"FAM-DEVELOPMENT-TESTING-QA-CONTRACT-TESTING-v1","contract_testing","DEVELOPMENT","testing_qa","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-TESTING-QA-CONTRACT-TESTING-v1","NONE","AG-DEV-0901","APPROVED"
"FAM-DEVELOPMENT-TESTING-QA-END-TO-END-TESTING-v1","end_to_end_testing","DEVELOPMENT","testing_qa","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-TESTING-QA-END-TO-END-TESTING-v1","NONE","AG-DEV-0901","APPROVED"
"FAM-DEVELOPMENT-TESTING-QA-INTEGRATION-TESTING-v1","integration_testing","DEVELOPMENT","testing_qa","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-TESTING-QA-INTEGRATION-TESTING-v1","NONE","AG-DEV-0901","APPROVED"
"FAM-DEVELOPMENT-TESTING-QA-LLM-TESTING-v1","llm_testing","DEVELOPMENT","testing_qa","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-TESTING-QA-LLM-TESTING-v1","NONE","AG-DEV-0901","APPROVED"
"FAM-DEVELOPMENT-TESTING-QA-QA-STRATEGY-v1","qa_strategy","DEVELOPMENT","testing_qa","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-TESTING-QA-QA-STRATEGY-v1","NONE","AG-DEV-0901","APPROVED"
"FAM-DEVELOPMENT-TESTING-QA-TEST-DATA-v1","test_data","DEVELOPMENT","testing_qa","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK","MOD-DEVELOPMENT-TESTING-QA-TEST-DATA-v1","NONE","AG-DEV-0901","APPROVED"
"FAM-DEVELOPMENT-TESTING-QA-UNIT-TESTING-v1","unit_testing","DEVELOPMENT","testing_qa","10","MODERATE","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","NO_USER_DATA","NO_TOOLS;READ_ONLY_TOOLS","EPHEMERAL_TASK;SURFACE_MEMORY","MOD-DEVELOPMENT-TESTING-QA-UNIT-TESTING-v1","NONE","AG-DEV-0001","APPROVED"
"FAM-PRODUCT-ACCESSIBILITY-COMMUNICATION-ACCESSIBLE-COMMUNICATION-v1","accessible_communication","PRODUCT","accessibility_communication","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE;SURFACE_MEMORY","MOD-PRODUCT-ACCESSIBILITY-COMMUNICATION-ACCESSIBLE-COMMUNICATION-v1","NONE","AG-PRO-0001","APPROVED"
"FAM-PRODUCT-ACCESSIBILITY-COMMUNICATION-CONVERSATIONAL-EXPERIENCE-v1","conversational_experience","PRODUCT","accessibility_communication","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-ACCESSIBILITY-COMMUNICATION-CONVERSATIONAL-EXPERIENCE-v1","NONE","AG-PRO-1021","APPROVED"
"FAM-PRODUCT-ACCESSIBILITY-COMMUNICATION-INCLUSIVE-INTERACTION-v1","inclusive_interaction","PRODUCT","accessibility_communication","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-ACCESSIBILITY-COMMUNICATION-INCLUSIVE-INTERACTION-v1","NONE","AG-PRO-1021","APPROVED"
"FAM-PRODUCT-ACCESSIBILITY-COMMUNICATION-INTERNATIONALIZATION-v1","internationalization","PRODUCT","accessibility_communication","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-ACCESSIBILITY-COMMUNICATION-INTERNATIONALIZATION-v1","NONE","AG-PRO-1021","APPROVED"
"FAM-PRODUCT-ACCESSIBILITY-COMMUNICATION-PLAIN-LANGUAGE-v1","plain_language","PRODUCT","accessibility_communication","3","LOW","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","USER_SCOPED_DATA","NO_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-ACCESSIBILITY-COMMUNICATION-PLAIN-LANGUAGE-v1","NONE","AG-PRO-1021","APPROVED"
"FAM-PRODUCT-HEALTH-CARDIOLOGY-v1","cardiology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-CARDIOLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-CLINICAL-COORDINATION-v1","clinical_coordination","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE;SURFACE_MEMORY","MOD-PRODUCT-HEALTH-CLINICAL-COORDINATION-v1","NONE","AG-PRO-0001","APPROVED"
"FAM-PRODUCT-HEALTH-CLINICAL-SAFETY-ESCALATION-v1","clinical_safety_escalation","PRODUCT","health","15","CRITICAL","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-CLINICAL-SAFETY-ESCALATION-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-CONSULTATION-PREPARATION-v1","consultation_preparation","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-CONSULTATION-PREPARATION-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-DERMATOLOGY-v1","dermatology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-DERMATOLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-ENDOCRINOLOGY-v1","endocrinology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-ENDOCRINOLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-GASTROENTEROLOGY-v1","gastroenterology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-GASTROENTEROLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-GERIATRICS-v1","geriatrics","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-GERIATRICS-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-GYNECOLOGY-v1","gynecology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-GYNECOLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-HEALTH-EDUCATION-v1","health_education","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-HEALTH-EDUCATION-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-HEALTH-MONITORING-v1","health_monitoring","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-HEALTH-MONITORING-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-HEMATOLOGY-v1","hematology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-HEMATOLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-IMMUNOLOGY-v1","immunology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-IMMUNOLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-INFECTIOUS-DISEASES-v1","infectious_diseases","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-INFECTIOUS-DISEASES-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-INFORMATIONAL-ONCOLOGY-v1","informational_oncology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-INFORMATIONAL-ONCOLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-INTERNAL-MEDICINE-v1","internal_medicine","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-INTERNAL-MEDICINE-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-MEDICATION-INFORMATION-v1","medication_information","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-MEDICATION-INFORMATION-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-NEPHROLOGY-v1","nephrology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-NEPHROLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-NEUROLOGY-v1","neurology","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-NEUROLOGY-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-PAIN-v1","pain","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-PAIN-v1","NONE","AG-PRO-0071","APPROVED"
"FAM-PRODUCT-HEALTH-PEDIATRICS-v1","pediatrics","PRODUCT","health","15","HIGH","DOCUMENTARY_ONLY_DENY_BY_DEFAULT","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","DENY_BY_DEFAULT_IDENTITY_BOUND","SENSITIVE_HEALTH_DATA","MUTATING_TOOLS_WITH_APPROVAL;NO_TOOLS;READ_ONLY_TOOLS","AGENT_PRIVATE","MOD-PRODUCT-HEALTH-PEDIATRICS-v1","NONE","AG-PRO-0071","APPROVED"
