"agent_id","risk_tier","catalog_risk_source","risk_drivers","review_level"
"AG-ADM-0194","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0195","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0196","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0197","HIGH","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_HIGH;DATA_ADMINISTRATIVE_DATA","DOMAIN_SECURITY_PRIVACY_REVIEW"
"AG-ADM-0198","HIGH","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_HIGH;DATA_ADMINISTRATIVE_DATA","DOMAIN_SECURITY_PRIVACY_REVIEW"
"AG-ADM-0199","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0200","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0201","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0202","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0203","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0204","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0205","HIGH","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_HIGH;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_SECURITY_PRIVACY_REVIEW"
"AG-ADM-0206","HIGH","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_HIGH;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_SECURITY_PRIVACY_REVIEW"
"AG-ADM-0207","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0208","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0209","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0210","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0211","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0212","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0213","HIGH","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_HIGH;DATA_ADMINISTRATIVE_DATA","DOMAIN_SECURITY_PRIVACY_REVIEW"
"AG-ADM-0214","HIGH","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_HIGH;DATA_ADMINISTRATIVE_DATA","DOMAIN_SECURITY_PRIVACY_REVIEW"
"AG-ADM-0215","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0216","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;COORDINATION_DOMAIN","DOMAIN_REVIEW"
"AG-ADM-0217","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0218","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0219","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0220","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0221","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0222","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0223","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0224","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0225","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0226","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0227","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0228","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0229","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0230","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0231","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0232","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0233","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0234","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0235","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0236","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0237","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0238","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0239","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0240","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0241","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0242","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0243","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0244","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0245","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0246","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0247","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0248","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0249","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0250","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0251","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0252","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0253","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0254","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0255","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0256","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0257","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0258","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0259","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0260","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0261","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0262","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0263","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0264","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0265","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0266","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0267","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0268","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0269","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0270","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0271","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0272","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0273","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0274","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0275","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0276","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0277","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0278","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0279","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0280","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0281","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0282","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0283","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0284","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0285","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0286","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0287","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0288","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0289","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0290","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0291","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0292","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0293","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0294","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0295","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0296","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0297","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0298","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0299","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0300","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0301","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;COORDINATION_DOMAIN","DOMAIN_REVIEW"
"AG-ADM-0302","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0303","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0304","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0305","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0306","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0307","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0308","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0309","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0310","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0311","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0312","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0313","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0314","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0315","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0316","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0317","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0318","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0319","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0320","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0321","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0322","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0323","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0324","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0325","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0326","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0327","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0328","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0329","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0330","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA;TOOLS_READ_ONLY_TOOLS","DOMAIN_REVIEW"
"AG-ADM-0331","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0332","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0333","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0334","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0335","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
"AG-ADM-0336","MODERATE","AGENT_CATALOG_MASTER_v1.risk_level","CATALOG_RISK_MODERATE;DATA_ADMINISTRATIVE_DATA","DOMAIN_REVIEW"
